,learn_par_d,diff_par_b,num_sess,num_probs,num_atts,num_hints,frac_corr_atts,time_atts,time_hints,probl_views,atts_at_step,avg_time_att,avg_time_hint
2440,0.673573034217542,0.8041339348953032,4.0,3.0,17.0,6.0,0.4117647058823529,1516.0,179.0,1.0,3.3333333333333335,89.17647058823529,29.833333333333332
2441,0.13078025822660302,0.6455222327964234,8.0,8.0,25.0,5.0,0.4,1119.0,171.0,1.0,3.0,44.76,34.2
2442,-0.07599355828218078,0.3934316790602254,210.0,193.0,503.0,65.0,0.5964214711729622,21096.0,2528.0,1.1088082901554404,1.8860103626943006,41.940357852882705,38.89230769230769
2443,0.13307572116719626,0.359417159995168,308.0,285.0,759.0,165.0,0.6534914361001317,18866.0,1997.0,1.0947368421052632,1.9263157894736842,24.85638998682477,12.103030303030303
2444,0.25295007780721906,0.3866039086513903,135.0,128.0,365.0,107.0,0.6383561643835617,12324.0,1325.0,1.109375,2.046875,33.76438356164383,12.383177570093459
2445,-0.013218017478100766,0.6172245705898938,19.0,17.0,82.0,15.0,0.3780487804878049,3566.0,591.0,1.1764705882352942,3.1176470588235294,43.48780487804878,39.4
2446,-0.003259279810856761,0.4991215717484527,100.0,95.0,340.0,98.0,0.5,17134.0,2667.0,1.1263157894736842,2.6842105263157894,50.39411764705882,27.214285714285715
2447,0.15738181835843318,0.6606814178397948,3.0,3.0,20.0,4.0,0.4,1204.0,97.0,1.0,4.0,60.2,24.25
2448,-0.4610549230282761,0.2181932098468883,145.0,138.0,252.0,7.0,0.7658730158730159,9915.0,309.0,1.036231884057971,1.2246376811594204,39.345238095238095,44.142857142857146
2449,0.5499990017907072,0.6511921900808961,24.0,23.0,54.0,19.0,0.48148148148148145,3197.0,177.0,1.0,2.4782608695652173,59.2037037037037,9.31578947368421
2450,-0.18755912191449306,0.4037121767681211,67.0,62.0,241.0,28.0,0.5643153526970954,7233.0,620.0,1.0806451612903225,2.2419354838709675,30.012448132780083,22.142857142857142
2451,0.11640731940098727,0.7713201984534812,2.0,2.0,7.0,4.0,0.2857142857142857,203.0,121.0,1.0,3.0,29.0,30.25
2452,18.597384472072633,0.27777784930405985,8.0,6.0,19.0,4.0,0.7368421052631579,1630.0,101.0,1.0,1.6666666666666667,85.78947368421052,25.25
2453,0.5,0.25002745797326903,3.0,2.0,4.0,0.0,0.75,350.0,0.0,1.0,1.0,87.5,0.0
2454,0.4861023542588088,0.43612232044362526,7.0,7.0,20.0,4.0,0.6,1290.0,118.0,1.0,2.0,64.5,29.5
2455,0.6003562896832526,0.5906469323758621,5.0,3.0,11.0,17.0,0.6363636363636364,652.0,1037.0,1.0,4.0,59.27272727272727,61.0
2456,-0.37428204605088294,0.3565285340517974,187.0,165.0,476.0,25.0,0.5798319327731093,15684.0,926.0,1.0909090909090908,1.7636363636363637,32.94957983193277,37.04
2457,-0.2701092417554311,0.39200885503468047,36.0,34.0,123.0,6.0,0.5609756097560976,3533.0,183.0,1.0588235294117647,2.088235294117647,28.723577235772357,30.5
2458,-0.08182218256871468,0.3878444035787459,24.0,23.0,53.0,1.0,0.6037735849056604,5859.0,5.0,1.173913043478261,1.608695652173913,110.54716981132076,5.0
2459,0.2824883326416642,0.44747750432326916,8.0,8.0,42.0,19.0,0.5952380952380952,2348.0,532.0,1.125,3.0,55.904761904761905,28.0
2460,0.4229100535397454,0.6288324430439229,106.0,92.0,434.0,125.0,0.46774193548387094,27654.0,2954.0,1.1630434782608696,3.0760869565217392,63.71889400921659,23.632
2461,0.09726216637639816,0.5291065946465414,78.0,76.0,293.0,120.0,0.49829351535836175,16311.0,5122.0,1.131578947368421,3.210526315789474,55.66894197952218,42.68333333333333
2462,0.24642508746948827,0.5192889249428834,93.0,82.0,431.0,233.0,0.5452436194895591,12586.0,5969.0,1.146341463414634,3.6097560975609757,29.201856148491878,25.61802575107296
2463,-0.3462515368687474,0.32983278104672575,100.0,87.0,259.0,12.0,0.6332046332046332,16867.0,372.0,1.2298850574712643,1.632183908045977,65.12355212355213,31.0
2464,0.7466492050320285,0.6034906042582427,59.0,57.0,117.0,23.0,0.5384615384615384,4047.0,944.0,1.0526315789473684,2.210526315789474,34.58974358974359,41.04347826086956
2465,-0.2674658376032257,0.4835265601684757,6.0,6.0,27.0,8.0,0.3333333333333333,1150.0,477.0,1.1666666666666667,3.8333333333333335,42.592592592592595,59.625
2466,0.0848750377107598,0.4628817658049799,16.0,16.0,42.0,4.0,0.5476190476190477,3230.0,256.0,1.0,1.75,76.9047619047619,64.0
2467,0.0011791824165500301,0.729994649524594,10.0,7.0,48.0,18.0,0.2708333333333333,2779.0,496.0,1.1428571428571428,4.428571428571429,57.895833333333336,27.555555555555557
2468,-0.10503837795853863,0.36780206097428186,88.0,74.0,282.0,167.0,0.6099290780141844,4489.0,2285.0,1.337837837837838,2.6621621621621623,15.918439716312056,13.682634730538922
2469,-0.29805977824659213,0.3007238268334891,143.0,134.0,314.0,12.0,0.678343949044586,24425.0,682.0,1.164179104477612,1.4104477611940298,77.78662420382166,56.833333333333336
2470,18.929259131613158,0.2222222346730361,5.0,4.0,10.0,1.0,0.8,1506.0,177.0,1.0,1.25,150.6,177.0
2471,0.5,0.0010000000000014442,2.0,2.0,2.0,0.0,1.0,89.0,0.0,1.5,1.0,44.5,0.0
2472,3.2663722017197815e-05,0.9999642686622366,1.0,1.0,2.0,1.0,0.0,12.0,8.0,1.0,2.0,6.0,8.0
2473,0.14733675755928008,0.6518718463987265,32.0,29.0,165.0,44.0,0.40606060606060607,6048.0,1158.0,1.1379310344827587,3.5172413793103448,36.654545454545456,26.318181818181817
2474,-0.287352536929783,0.3674796631542735,23.0,20.0,105.0,8.0,0.5904761904761905,6288.0,297.0,1.15,2.25,59.885714285714286,37.125
2475,-0.09947568191926942,0.4743420074434026,155.0,137.0,433.0,87.0,0.49884526558891457,18021.0,2223.0,1.094890510948905,2.394160583941606,41.6189376443418,25.551724137931036
2476,1.470406025648117,0.0010000000000000009,2.0,1.0,2.0,7.0,1.0,27.0,159.0,1.0,4.0,13.5,22.714285714285715
2477,-0.02791019755267018,0.4963770872213368,54.0,46.0,215.0,35.0,0.49767441860465117,6364.0,1293.0,1.0869565217391304,2.652173913043478,29.6,36.94285714285714
2478,0.31190002370043296,0.4974799528567506,50.0,40.0,134.0,59.0,0.5597014925373134,5732.0,1537.0,1.2,2.675,42.776119402985074,26.050847457627118
2479,-0.20926027067320105,0.07209314564577543,24.0,24.0,26.0,13.0,0.9230769230769231,675.0,32.0,1.0,1.625,25.96153846153846,2.4615384615384617
2480,-0.5386211391428138,0.27028483788197155,4.0,4.0,17.0,5.0,0.47058823529411764,856.0,107.0,1.0,3.75,50.35294117647059,21.4
2481,0.06051493548296536,0.5412941281692759,18.0,13.0,55.0,8.0,0.4727272727272727,4197.0,358.0,1.1538461538461537,2.4615384615384617,76.30909090909091,44.75
2482,0.2564251624785528,0.7189020381822465,18.0,18.0,87.0,15.0,0.3793103448275862,4064.0,1928.0,1.1111111111111112,3.1666666666666665,46.71264367816092,128.53333333333333
2483,0.059052559290617104,0.28883950337320835,117.0,110.0,275.0,97.0,0.7163636363636363,11518.0,3139.0,1.0909090909090908,1.7818181818181817,41.88363636363636,32.36082474226804
2484,0.34329550655782065,0.5021070268460067,82.0,75.0,239.0,105.0,0.5648535564853556,8258.0,2292.0,1.0933333333333333,2.6133333333333333,34.55230125523013,21.82857142857143
2485,-0.2511296669070224,0.521234161967743,15.0,11.0,56.0,5.0,0.39285714285714285,2753.0,783.0,1.0909090909090908,2.727272727272727,49.160714285714285,156.6
2486,-0.30673826319833525,0.3104022676008502,19.0,16.0,39.0,6.0,0.6666666666666666,1439.0,272.0,1.0,1.4375,36.8974358974359,45.333333333333336
2487,0.5873426566383476,0.5807892113582763,99.0,86.0,366.0,246.0,0.5573770491803278,11088.0,2573.0,1.2325581395348837,2.988372093023256,30.295081967213115,10.459349593495935
2488,0.10630328133381206,0.6972807996627812,12.0,8.0,47.0,7.0,0.3404255319148936,2979.0,551.0,1.125,3.0,63.38297872340426,78.71428571428571
2489,0.48572839681502966,0.5943043593427044,33.0,30.0,60.0,10.0,0.5,2164.0,73.0,1.0,2.1666666666666665,36.06666666666667,7.3
2490,0.7581524088116234,0.6662498356321704,37.0,32.0,150.0,111.0,0.5333333333333333,3519.0,2052.0,1.125,3.78125,23.46,18.486486486486488
2491,-0.9036767373940895,0.12211855102817738,46.0,45.0,57.0,2.0,0.8596491228070176,4666.0,356.0,1.0222222222222221,1.1555555555555554,81.85964912280701,178.0
2492,0.16994184915783364,1.0146686021953077,3.0,2.0,14.0,5.0,0.14285714285714285,267.0,56.0,1.0,6.5,19.071428571428573,11.2
2493,0.49453494910274765,0.576633937057042,109.0,91.0,451.0,306.0,0.5454545454545454,11580.0,4142.0,1.10989010989011,3.4835164835164836,25.676274944567627,13.5359477124183
